x-axis,1,2,MATH
second,Volt,Volt,Volt
+57.5000E-06,+2.9882812500E+00,+5.0429687500E+00,+2.0528825360E+00
+57.6000E-06,+2.9609375000E+00,+5.0312500000E+00,+2.0700700362E+00
+57.7000E-06,+2.9375000000E+00,+5.0195312500E+00,+2.0798356614E+00
+57.8000E-06,+2.9453125000E+00,+5.0273437500E+00,+2.0817887864E+00
+57.9000E-06,+2.9687500000E+00,+5.0429687500E+00,+2.0712419112E+00
+58.0000E-06,+2.9453125000E+00,+5.0273437500E+00,+2.0810075364E+00
+58.1000E-06,+2.9335937500E+00,+5.0273437500E+00,+2.0935075366E+00
+58.2000E-06,+2.9375000000E+00,+5.0312500000E+00,+2.0954606616E+00
+58.3000E-06,+2.9570312500E+00,+5.0429687500E+00,+2.0841325364E+00
+58.4000E-06,+2.9257812500E+00,+5.0273437500E+00,+2.1005387867E+00
+58.5000E-06,+2.8867187500E+00,+5.0117187500E+00,+2.1228044120E+00
+58.6000E-06,+2.9296875000E+00,+5.0351562500E+00,+2.1075700368E+00
+58.7000E-06,+2.9492187500E+00,+5.0429687500E+00,+2.0946794116E+00
+58.8000E-06,+2.9062500000E+00,+5.0273437500E+00,+2.1181169119E+00
+58.9000E-06,+2.9023437500E+00,+5.0273437500E+00,+2.1243669120E+00
+59.0000E-06,+2.9023437500E+00,+5.0234375000E+00,+2.1220231620E+00
+59.1000E-06,+2.8867187500E+00,+5.0195312500E+00,+2.1317887871E+00
+59.2000E-06,+2.8945312500E+00,+5.0312500000E+00,+2.1364762872E+00
+59.3000E-06,+2.9023437500E+00,+5.0312500000E+00,+2.1317887871E+00
+59.4000E-06,+2.8945312500E+00,+5.0273437500E+00,+2.1353044122E+00
+59.5000E-06,+2.8750000000E+00,+5.0234375000E+00,+2.1454606623E+00
+59.6000E-06,+2.8710937500E+00,+5.0234375000E+00,+2.1521012874E+00
+59.7000E-06,+2.8867187500E+00,+5.0312500000E+00,+2.1462419124E+00
+59.8000E-06,+2.8710937500E+00,+5.0234375000E+00,+2.1513200374E+00
+59.9000E-06,+2.8476562500E+00,+5.0117187500E+00,+2.1638200376E+00
+60.0000E-06,+2.9101562500E+00,+5.1132812500E+00,+2.2036637882E+00
+60.1000E-06,+2.8750000000E+00,+5.0312500000E+00,+2.1540544125E+00
+60.2000E-06,+2.8750000000E+00,+5.0390625000E+00,+2.1649919126E+00
+60.3000E-06,+2.8437500000E+00,+5.0273437500E+00,+2.1853044129E+00
+60.4000E-06,+2.8515625000E+00,+5.0351562500E+00,+2.1817887879E+00
+60.5000E-06,+2.8593750000E+00,+5.0390625000E+00,+2.1813981629E+00
+60.6000E-06,+2.8515625000E+00,+5.0390625000E+00,+2.1856950379E+00
+60.7000E-06,+2.8437500000E+00,+5.0351562500E+00,+2.1931169131E+00
+60.8000E-06,+2.8359375000E+00,+5.0351562500E+00,+2.1954606631E+00
+60.9000E-06,+2.8320312500E+00,+5.0312500000E+00,+2.2001481632E+00
+61.0000E-06,+2.8515625000E+00,+5.0546875000E+00,+2.2021012882E+00
+61.1000E-06,+2.9960937500E+00,+5.1367187500E+00,+2.1435075373E+00
+61.2000E-06,+2.7343750000E+00,+4.9414062500E+00,+2.2075700383E+00
+61.3000E-06,+2.8437500000E+00,+5.0312500000E+00,+2.1868669130E+00
+61.4000E-06,+2.9179687500E+00,+5.0937500000E+00,+2.1751481628E+00
+61.5000E-06,+2.9179687500E+00,+5.0703125000E+00,+2.1501481624E+00
+61.6000E-06,+2.9218750000E+00,+5.0703125000E+00,+2.1474137874E+00
+61.7000E-06,+2.9140625000E+00,+5.0664062500E+00,+2.1509294124E+00
+61.8000E-06,+2.9414062500E+00,+5.0781250000E+00,+2.1349137872E+00
+61.9000E-06,+2.9648437500E+00,+5.0820312500E+00,+2.1153825369E+00
+62.0000E-06,+2.9531250000E+00,+5.0703125000E+00,+2.1149919119E+00
+62.1000E-06,+2.9609375000E+00,+5.0742187500E+00,+2.1114762868E+00
+62.2000E-06,+2.9843750000E+00,+5.0820312500E+00,+2.0978044116E+00
+62.3000E-06,+2.9960937500E+00,+5.0820312500E+00,+2.0856950365E+00
+62.4000E-06,+3.0000000000E+00,+5.0820312500E+00,+2.0810075364E+00
+62.5000E-06,+3.0156250000E+00,+5.0859375000E+00,+2.0704606612E+00
+62.6000E-06,+3.0234375000E+00,+5.0859375000E+00,+2.0646012861E+00
+62.7000E-06,+3.0273437500E+00,+5.0820312500E+00,+2.0575700360E+00
+62.8000E-06,+3.0351562500E+00,+5.0898437500E+00,+2.0532731610E+00
+62.9000E-06,+3.0507812500E+00,+5.0937500000E+00,+2.0407731608E+00
+63.0000E-06,+3.0546875000E+00,+5.0898437500E+00,+2.0349137857E+00
+63.1000E-06,+3.0585937500E+00,+5.0898437500E+00,+2.0294450356E+00
+63.2000E-06,+3.0703125000E+00,+5.0898437500E+00,+2.0204606605E+00
+63.3000E-06,+3.0859375000E+00,+5.0937500000E+00,+2.0071794103E+00
+63.4000E-06,+3.0976562500E+00,+5.0937500000E+00,+1.9978044101E+00
+63.5000E-06,+3.1054687500E+00,+5.0976562500E+00,+1.9911637850E+00
+63.6000E-06,+3.1093750000E+00,+5.0898437500E+00,+1.9821794099E+00
+63.7000E-06,+3.1171875000E+00,+5.0937500000E+00,+1.9743669098E+00
+63.8000E-06,+3.1484375000E+00,+5.1054687500E+00,+1.9571794095E+00
+63.9000E-06,+3.1523437500E+00,+5.0976562500E+00,+1.9474137844E+00
+64.0000E-06,+3.1523437500E+00,+5.0976562500E+00,+1.9466325344E+00
+64.1000E-06,+3.1679687500E+00,+5.1015625000E+00,+1.9325700342E+00
+64.2000E-06,+3.1835937500E+00,+5.1054687500E+00,+1.9200700340E+00
+64.3000E-06,+3.1953125000E+00,+5.1054687500E+00,+1.9099137838E+00
+64.4000E-06,+3.1796875000E+00,+5.0937500000E+00,+1.9118669089E+00
+64.5000E-06,+3.1992187500E+00,+5.1015625000E+00,+1.9005387837E+00
+64.6000E-06,+3.2539062500E+00,+5.1250000000E+00,+1.8731950333E+00
+64.7000E-06,+3.2304687500E+00,+5.1054687500E+00,+1.8716325333E+00
+64.8000E-06,+3.2148437500E+00,+5.0937500000E+00,+1.8817887834E+00
+64.9000E-06,+3.2500000000E+00,+5.1132812500E+00,+1.8622575331E+00
+65.0000E-06,+3.2656250000E+00,+5.1132812500E+00,+1.8478044079E+00
+65.1000E-06,+3.2773437500E+00,+5.1171875000E+00,+1.8384294078E+00
+65.2000E-06,+3.2734375000E+00,+5.1054687500E+00,+1.8337419077E+00
+65.3000E-06,+3.2578125000E+00,+5.0976562500E+00,+1.8388200328E+00
+65.4000E-06,+3.3046875000E+00,+5.1250000000E+00,+1.8185075325E+00
+65.5000E-06,+3.3515625000E+00,+5.1367187500E+00,+1.7853044070E+00
+65.6000E-06,+3.2929687500E+00,+5.0976562500E+00,+1.8052262823E+00
+65.7000E-06,+3.2773437500E+00,+5.0976562500E+00,+1.8173356575E+00
+65.8000E-06,+3.3593750000E+00,+5.1328125000E+00,+1.7759294068E+00
+65.9000E-06,+3.3593750000E+00,+5.1210937500E+00,+1.7634294067E+00
+66.0000E-06,+3.3398437500E+00,+5.1132812500E+00,+1.7743669068E+00
+66.1000E-06,+3.3515625000E+00,+5.1171875000E+00,+1.7673356567E+00
+66.2000E-06,+3.3671875000E+00,+5.1210937500E+00,+1.7544450315E+00
+66.3000E-06,+3.3945312500E+00,+5.1328125000E+00,+1.7396012813E+00
+66.4000E-06,+3.3828125000E+00,+5.1210937500E+00,+1.7360856562E+00
+66.5000E-06,+3.3789062500E+00,+5.1171875000E+00,+1.7399919063E+00
+66.6000E-06,+3.3945312500E+00,+5.1250000000E+00,+1.7274919061E+00
+66.7000E-06,+3.4062500000E+00,+5.1250000000E+00,+1.7161637809E+00
+66.8000E-06,+3.4257812500E+00,+5.1328125000E+00,+1.7067887808E+00
+66.9000E-06,+3.4296875000E+00,+5.1328125000E+00,+1.7013200307E+00
+67.0000E-06,+3.4257812500E+00,+5.1250000000E+00,+1.7009294057E+00
+67.1000E-06,+3.4257812500E+00,+5.1210937500E+00,+1.6974137807E+00
+67.2000E-06,+3.4335937500E+00,+5.1250000000E+00,+1.6896012806E+00
+67.3000E-06,+3.4570312500E+00,+5.1328125000E+00,+1.6763200304E+00
+67.4000E-06,+3.4609375000E+00,+5.1367187500E+00,+1.6731950303E+00
+67.5000E-06,+3.4570312500E+00,+5.1289062500E+00,+1.6720231553E+00
+67.6000E-06,+3.4765625000E+00,+5.1406250000E+00,+1.6610856551E+00
+67.7000E-06,+3.4843750000E+00,+5.1406250000E+00,+1.6536637800E+00
+67.8000E-06,+3.4687500000E+00,+5.1289062500E+00,+1.6563981551E+00
+67.9000E-06,+3.4804687500E+00,+5.1328125000E+00,+1.6497575300E+00
+68.0000E-06,+3.5000000000E+00,+5.1367187500E+00,+1.6364762798E+00
+68.1000E-06,+3.5039062500E+00,+5.1367187500E+00,+1.6317887797E+00
+68.2000E-06,+3.5117187500E+00,+5.1406250000E+00,+1.6274919046E+00
+68.3000E-06,+3.5312500000E+00,+5.1484375000E+00,+1.6169450295E+00
+68.4000E-06,+3.5273437500E+00,+5.1406250000E+00,+1.6118669044E+00
+68.5000E-06,+3.5156250000E+00,+5.1289062500E+00,+1.6149919044E+00
+68.6000E-06,+3.5390625000E+00,+5.1406250000E+00,+1.6044450293E+00
+68.7000E-06,+3.5585937500E+00,+5.1484375000E+00,+1.5899919041E+00
+68.8000E-06,+3.5507812500E+00,+5.1367187500E+00,+1.5872575290E+00
+68.9000E-06,+3.5507812500E+00,+5.1367187500E+00,+1.5868669040E+00
+69.0000E-06,+3.5742187500E+00,+5.1484375000E+00,+1.5755387789E+00
+69.1000E-06,+3.5859375000E+00,+5.1484375000E+00,+1.5649919037E+00
+69.2000E-06,+3.5820312500E+00,+5.1406250000E+00,+1.5618669036E+00
+69.3000E-06,+3.5742187500E+00,+5.1406250000E+00,+1.5646012787E+00
+69.4000E-06,+3.5898437500E+00,+5.1445312500E+00,+1.5536637785E+00
+69.5000E-06,+3.6054687500E+00,+5.1523437500E+00,+1.5454606534E+00
+69.6000E-06,+3.6132812500E+00,+5.1523437500E+00,+1.5388200283E+00
+69.7000E-06,+3.6015625000E+00,+5.1406250000E+00,+1.5388200283E+00
+69.8000E-06,+3.6015625000E+00,+5.1406250000E+00,+1.5388200283E+00
+69.9000E-06,+3.6445312500E+00,+5.1601562500E+00,+1.5161637780E+00
+70.0000E-06,+3.6523437500E+00,+5.1562500000E+00,+1.5044450278E+00
+70.1000E-06,+3.6328125000E+00,+5.1484375000E+00,+1.5142106529E+00
+70.2000E-06,+3.6289062500E+00,+5.1445312500E+00,+1.5161637780E+00
+70.3000E-06,+3.6406250000E+00,+5.1484375000E+00,+1.5063981528E+00
+70.4000E-06,+3.6640625000E+00,+5.1601562500E+00,+1.4938981526E+00
+70.5000E-06,+3.6757812500E+00,+5.1601562500E+00,+1.4860856525E+00
+70.6000E-06,+3.6601562500E+00,+5.1484375000E+00,+1.4888200276E+00
+70.7000E-06,+3.6523437500E+00,+5.1445312500E+00,+1.4927262776E+00
+70.8000E-06,+3.6992187500E+00,+5.1718750000E+00,+1.4724137773E+00
+70.9000E-06,+3.7226562500E+00,+5.1757812500E+00,+1.4517106520E+00
+71.0000E-06,+3.6562500000E+00,+5.1367187500E+00,+1.4790544024E+00
+71.1000E-06,+3.6562500000E+00,+5.1406250000E+00,+1.4845231525E+00
+71.2000E-06,+3.7070312500E+00,+5.1640625000E+00,+1.4571794021E+00
+71.3000E-06,+3.7304687500E+00,+5.1679687500E+00,+1.4388200268E+00
+71.4000E-06,+3.7265625000E+00,+5.1679687500E+00,+1.4415544019E+00
+71.5000E-06,+3.6992187500E+00,+5.1523437500E+00,+1.4521012770E+00
+71.6000E-06,+3.7148437500E+00,+5.1601562500E+00,+1.4458512769E+00
+71.7000E-06,+3.7382812500E+00,+5.1640625000E+00,+1.4271012766E+00
+71.8000E-06,+3.7304687500E+00,+5.1601562500E+00,+1.4294450267E+00
+71.9000E-06,+3.7304687500E+00,+5.1562500000E+00,+1.4263200266E+00
+72.0000E-06,+3.7382812500E+00,+5.1562500000E+00,+1.4204606515E+00
+72.1000E-06,+3.7617187500E+00,+5.1718750000E+00,+1.4095231514E+00
+72.2000E-06,+3.7812500000E+00,+5.1796875000E+00,+1.3978044012E+00
+72.3000E-06,+3.7617187500E+00,+5.1640625000E+00,+1.4024919013E+00
+72.4000E-06,+3.7460937500E+00,+5.1562500000E+00,+1.4091325264E+00
+72.5000E-06,+3.7695312500E+00,+5.1640625000E+00,+1.3981950262E+00
+72.6000E-06,+3.7890625000E+00,+5.1718750000E+00,+1.3841325260E+00
+72.7000E-06,+3.7890625000E+00,+5.1679687500E+00,+1.3806169009E+00
+72.8000E-06,+3.7890625000E+00,+5.1679687500E+00,+1.3786637759E+00
+72.9000E-06,+3.7968750000E+00,+5.1718750000E+00,+1.3763200259E+00
+73.0000E-06,+3.8085937500E+00,+5.1718750000E+00,+1.3653825257E+00
+73.1000E-06,+3.8046875000E+00,+5.1718750000E+00,+1.3646012757E+00
+73.2000E-06,+3.8007812500E+00,+5.1640625000E+00,+1.3657731507E+00
+73.3000E-06,+3.8046875000E+00,+5.1679687500E+00,+1.3618669007E+00
+73.4000E-06,+3.8203125000E+00,+5.1718750000E+00,+1.3528825255E+00
+73.5000E-06,+3.8281250000E+00,+5.1718750000E+00,+1.3466325254E+00
+73.6000E-06,+3.8320312500E+00,+5.1757812500E+00,+1.3438981504E+00
+73.7000E-06,+3.8320312500E+00,+5.1718750000E+00,+1.3403825253E+00
+73.8000E-06,+3.8359375000E+00,+5.1718750000E+00,+1.3364762753E+00
+73.9000E-06,+3.8437500000E+00,+5.1757812500E+00,+1.3333512752E+00
+74.0000E-06,+3.8515625000E+00,+5.1757812500E+00,+1.3251481501E+00
+74.1000E-06,+3.8554687500E+00,+5.1757812500E+00,+1.3228044001E+00
+74.2000E-06,+3.8515625000E+00,+5.1718750000E+00,+1.3200700250E+00
+74.3000E-06,+3.8632812500E+00,+5.1757812500E+00,+1.3126481499E+00
+74.4000E-06,+3.8750000000E+00,+5.1796875000E+00,+1.3067887748E+00
+74.5000E-06,+3.8750000000E+00,+5.1757812500E+00,+1.3036637748E+00
+74.6000E-06,+3.8750000000E+00,+5.1757812500E+00,+1.3013200248E+00
+74.7000E-06,+3.8867187500E+00,+5.1796875000E+00,+1.2927262746E+00
+74.8000E-06,+3.8945312500E+00,+5.1796875000E+00,+1.2880387746E+00
+74.9000E-06,+3.8867187500E+00,+5.1757812500E+00,+1.2864762745E+00
+75.0000E-06,+3.9023437500E+00,+5.1796875000E+00,+1.2798356494E+00
+75.1000E-06,+3.9140625000E+00,+5.1835937500E+00,+1.2692887743E+00
+75.2000E-06,+3.9140625000E+00,+5.1796875000E+00,+1.2669450243E+00
+75.3000E-06,+3.9218750000E+00,+5.1835937500E+00,+1.2606950242E+00
+75.4000E-06,+3.9335937500E+00,+5.1875000000E+00,+1.2540543991E+00
+75.5000E-06,+3.9375000000E+00,+5.1835937500E+00,+1.2466325240E+00
+75.6000E-06,+3.9218750000E+00,+5.1718750000E+00,+1.2493668990E+00
+75.7000E-06,+3.9335937500E+00,+5.1757812500E+00,+1.2419450239E+00
+75.8000E-06,+3.9804687500E+00,+5.1953125000E+00,+1.2169450235E+00
+75.9000E-06,+3.9960937500E+00,+5.2031250000E+00,+1.2060075233E+00
+76.0000E-06,+3.9414062500E+00,+5.1679687500E+00,+1.2263200236E+00
+76.1000E-06,+3.9531250000E+00,+5.1796875000E+00,+1.2282731487E+00
+76.2000E-06,+4.0039062500E+00,+5.1992187500E+00,+1.1946793982E+00
+76.3000E-06,+3.9882812500E+00,+5.1835937500E+00,+1.1954606482E+00
+76.4000E-06,+3.9843750000E+00,+5.1835937500E+00,+1.1981950232E+00
+76.5000E-06,+3.9882812500E+00,+5.1796875000E+00,+1.1915543981E+00
+76.6000E-06,+4.0117187500E+00,+5.1953125000E+00,+1.1841325230E+00
+76.7000E-06,+4.0312500000E+00,+5.1953125000E+00,+1.1657731477E+00
+76.8000E-06,+4.0234375000E+00,+5.1914062500E+00,+1.1677262728E+00
+76.9000E-06,+4.0000000000E+00,+5.1757812500E+00,+1.1763200229E+00
+77.0000E-06,+4.0195312500E+00,+5.1835937500E+00,+1.1677262728E+00
+77.1000E-06,+4.0585937500E+00,+5.1992187500E+00,+1.1411637724E+00
+77.2000E-06,+4.0468750000E+00,+5.1875000000E+00,+1.1423356474E+00
+77.3000E-06,+4.0429687500E+00,+5.1875000000E+00,+1.1442887724E+00
+77.4000E-06,+4.0546875000E+00,+5.1914062500E+00,+1.1356950223E+00
+77.5000E-06,+4.0664062500E+00,+5.1914062500E+00,+1.1247575221E+00
+77.6000E-06,+4.0937500000E+00,+5.2070312500E+00,+1.1126481470E+00
+77.7000E-06,+4.0976562500E+00,+5.1992187500E+00,+1.1017106468E+00
+77.8000E-06,+4.0742187500E+00,+5.1875000000E+00,+1.1138200220E+00
+77.9000E-06,+4.0859375000E+00,+5.1914062500E+00,+1.1060075219E+00
+78.0000E-06,+4.0937500000E+00,+5.1914062500E+00,+1.0970231467E+00
+78.1000E-06,+4.1132812500E+00,+5.1992187500E+00,+1.0856950216E+00
+78.2000E-06,+4.1250000000E+00,+5.2031250000E+00,+1.0786637714E+00
+78.3000E-06,+4.1210937500E+00,+5.1992187500E+00,+1.0778825214E+00
+78.4000E-06,+4.1250000000E+00,+5.1953125000E+00,+1.0716325213E+00
+78.5000E-06,+4.1210937500E+00,+5.1914062500E+00,+1.0728043964E+00
+78.6000E-06,+4.1289062500E+00,+5.1953125000E+00,+1.0677262713E+00
+78.7000E-06,+4.1445312500E+00,+5.2031250000E+00,+1.0567887711E+00
+78.8000E-06,+4.1445312500E+00,+5.1992187500E+00,+1.0540543961E+00
+78.9000E-06,+4.1562500000E+00,+5.2031250000E+00,+1.0474137710E+00
+79.0000E-06,+4.1718750000E+00,+5.2109375000E+00,+1.0376481458E+00
+79.1000E-06,+4.1679687500E+00,+5.2031250000E+00,+1.0349137708E+00
+79.2000E-06,+4.1484375000E+00,+5.1875000000E+00,+1.0415543959E+00
+79.3000E-06,+4.1640625000E+00,+5.2031250000E+00,+1.0360856458E+00
+79.4000E-06,+4.1875000000E+00,+5.2070312500E+00,+1.0204606456E+00
+79.5000E-06,+4.1953125000E+00,+5.2109375000E+00,+1.0149918955E+00
+79.6000E-06,+4.1835937500E+00,+5.2031250000E+00,+1.0200700206E+00
+79.7000E-06,+4.1953125000E+00,+5.2070312500E+00,+1.0130387705E+00
+79.8000E-06,+4.2031250000E+00,+5.2109375000E+00,+1.0048356453E+00
+79.9000E-06,+4.1835937500E+00,+5.1953125000E+00,+1.0130387705E+00
+80.0000E-06,+3.8750000000E+00,+4.9492187500E+00,+1.0743668964E+00
+80.1000E-06,+4.3164062500E+00,+5.3398437500E+00,+1.0224137706E+00
+80.2000E-06,+4.1406250000E+00,+5.1796875000E+00,+1.0384293958E+00
+80.3000E-06,+4.0898437500E+00,+5.1171875000E+00,+1.0294450207E+00
+80.4000E-06,+4.1093750000E+00,+5.1562500000E+00,+1.0478043960E+00
+80.5000E-06,+4.0859375000E+00,+5.1406250000E+00,+1.0571793961E+00
+80.6000E-06,+4.0781250000E+00,+5.1406250000E+00,+1.0649918962E+00
+80.7000E-06,+4.0664062500E+00,+5.1406250000E+00,+1.0774918964E+00
+80.8000E-06,+4.0585937500E+00,+5.1484375000E+00,+1.0899918966E+00
+80.9000E-06,+4.0468750000E+00,+5.1445312500E+00,+1.0970231467E+00
+81.0000E-06,+4.0273437500E+00,+5.1406250000E+00,+1.1157731470E+00
+81.1000E-06,+4.0156250000E+00,+5.1406250000E+00,+1.1251481471E+00
+81.2000E-06,+4.0117187500E+00,+5.1445312500E+00,+1.1313981472E+00
+81.3000E-06,+3.9882812500E+00,+5.1367187500E+00,+1.1489762725E+00
+81.4000E-06,+3.9648437500E+00,+5.1328125000E+00,+1.1665543978E+00
+81.5000E-06,+3.9570312500E+00,+5.1328125000E+00,+1.1731950229E+00
+81.6000E-06,+3.9570312500E+00,+5.1328125000E+00,+1.1782731479E+00
+81.7000E-06,+3.9492187500E+00,+5.1328125000E+00,+1.1849137730E+00
+81.8000E-06,+3.9296875000E+00,+5.1289062500E+00,+1.1997575233E+00
+81.9000E-06,+3.9101562500E+00,+5.1250000000E+00,+1.2134293985E+00
+82.0000E-06,+3.9062500000E+00,+5.1250000000E+00,+1.2185075235E+00
+82.1000E-06,+3.8945312500E+00,+5.1210937500E+00,+1.2259293986E+00
+82.2000E-06,+3.8945312500E+00,+5.1289062500E+00,+1.2349137738E+00
+82.3000E-06,+3.8945312500E+00,+5.1250000000E+00,+1.2341325238E+00
+82.4000E-06,+3.8671875000E+00,+5.1171875000E+00,+1.2497575240E+00
+82.5000E-06,+3.8593750000E+00,+5.1171875000E+00,+1.2595231491E+00
+82.6000E-06,+3.8554687500E+00,+5.1210937500E+00,+1.2653825242E+00
+82.7000E-06,+3.8593750000E+00,+5.1250000000E+00,+1.2653825242E+00
+82.8000E-06,+3.8437500000E+00,+5.1210937500E+00,+1.2755387744E+00
+82.9000E-06,+3.8320312500E+00,+5.1171875000E+00,+1.2853043995E+00
+83.0000E-06,+3.8242187500E+00,+5.1171875000E+00,+1.2915543996E+00
+83.1000E-06,+3.8164062500E+00,+5.1132812500E+00,+1.2942887747E+00
+83.2000E-06,+3.8164062500E+00,+5.1171875000E+00,+1.3024918998E+00
+83.3000E-06,+3.8164062500E+00,+5.1171875000E+00,+1.3036637748E+00
+83.4000E-06,+3.8046875000E+00,+5.1132812500E+00,+1.3106950249E+00
+83.5000E-06,+3.7890625000E+00,+5.1093750000E+00,+1.3192887750E+00
+83.6000E-06,+3.7890625000E+00,+5.1132812500E+00,+1.3239762751E+00
+83.7000E-06,+3.7890625000E+00,+5.1171875000E+00,+1.3278825252E+00
+83.8000E-06,+3.7617187500E+00,+5.1015625000E+00,+1.3403825253E+00
+83.9000E-06,+3.7539062500E+00,+5.1054687500E+00,+1.3513200255E+00
+84.0000E-06,+3.7617187500E+00,+5.1132812500E+00,+1.3509294005E+00
+84.1000E-06,+3.7578125000E+00,+5.1093750000E+00,+1.3536637755E+00
+84.2000E-06,+3.7382812500E+00,+5.1015625000E+00,+1.3630387757E+00
+84.3000E-06,+3.7265625000E+00,+5.0976562500E+00,+1.3743669009E+00
+84.4000E-06,+3.7304687500E+00,+5.1054687500E+00,+1.3774919009E+00
+84.5000E-06,+3.7187500000E+00,+5.1015625000E+00,+1.3813981510E+00
+84.6000E-06,+3.7070312500E+00,+5.0976562500E+00,+1.3919450261E+00
+84.7000E-06,+3.7109375000E+00,+5.1054687500E+00,+1.3938981511E+00
+84.8000E-06,+3.7070312500E+00,+5.1054687500E+00,+1.3989762762E+00
+84.9000E-06,+3.6914062500E+00,+5.0976562500E+00,+1.4060075263E+00
+85.0000E-06,+3.6796875000E+00,+5.0976562500E+00,+1.4157731515E+00
+85.1000E-06,+3.6796875000E+00,+5.0976562500E+00,+1.4188981515E+00
+85.2000E-06,+3.6718750000E+00,+5.0937500000E+00,+1.4204606515E+00
+85.3000E-06,+3.6640625000E+00,+5.0937500000E+00,+1.4306169017E+00
+85.4000E-06,+3.6640625000E+00,+5.0976562500E+00,+1.4349137768E+00
+85.5000E-06,+3.6562500000E+00,+5.0976562500E+00,+1.4384294018E+00
+85.6000E-06,+3.6445312500E+00,+5.0898437500E+00,+1.4462419019E+00
+85.7000E-06,+3.6328125000E+00,+5.0859375000E+00,+1.4524919020E+00
+85.8000E-06,+3.6445312500E+00,+5.0976562500E+00,+1.4528825270E+00
+85.9000E-06,+3.6367187500E+00,+5.0937500000E+00,+1.4575700271E+00
+86.0000E-06,+3.6132812500E+00,+5.0859375000E+00,+1.4708512773E+00
+86.1000E-06,+3.6093750000E+00,+5.0859375000E+00,+1.4782731524E+00
+86.2000E-06,+3.6132812500E+00,+5.0937500000E+00,+1.4798356524E+00
+86.3000E-06,+3.6054687500E+00,+5.0898437500E+00,+1.4841325275E+00
+86.4000E-06,+3.5937500000E+00,+5.0859375000E+00,+1.4938981526E+00
+86.5000E-06,+3.5742187500E+00,+5.0781250000E+00,+1.5032731528E+00
+86.6000E-06,+3.5703125000E+00,+5.0859375000E+00,+1.5126481529E+00
+86.7000E-06,+3.6054687500E+00,+5.1054687500E+00,+1.4985856527E+00
+86.8000E-06,+3.5781250000E+00,+5.0859375000E+00,+1.5083512779E+00
+86.9000E-06,+3.5351562500E+00,+5.0703125000E+00,+1.5349137782E+00
+87.0000E-06,+3.5468750000E+00,+5.0820312500E+00,+1.5360856533E+00
+87.1000E-06,+3.5625000000E+00,+5.0898437500E+00,+1.5286637782E+00
+87.2000E-06,+3.5507812500E+00,+5.0859375000E+00,+1.5376481533E+00
+87.3000E-06,+3.5351562500E+00,+5.0859375000E+00,+1.5489762785E+00
+87.4000E-06,+3.5234375000E+00,+5.0781250000E+00,+1.5563981536E+00
+87.5000E-06,+3.4921875000E+00,+5.0625000000E+00,+1.5704606538E+00
+87.6000E-06,+3.5507812500E+00,+5.1054687500E+00,+1.5536637785E+00
+87.7000E-06,+3.5273437500E+00,+5.0820312500E+00,+1.5575700286E+00
+87.8000E-06,+3.4726562500E+00,+5.0625000000E+00,+1.5903825291E+00
+87.9000E-06,+3.4921875000E+00,+5.0781250000E+00,+1.5876481540E+00
+88.0000E-06,+3.5039062500E+00,+5.0820312500E+00,+1.5794450289E+00
+88.1000E-06,+3.5000000000E+00,+5.0859375000E+00,+1.5856950290E+00
+88.2000E-06,+3.4804687500E+00,+5.0742187500E+00,+1.5931169041E+00
+88.3000E-06,+3.4492187500E+00,+5.0625000000E+00,+1.6161637795E+00
+88.4000E-06,+3.4570312500E+00,+5.0703125000E+00,+1.6142106544E+00
+88.5000E-06,+3.4921875000E+00,+5.0937500000E+00,+1.6005387792E+00
+88.6000E-06,+3.4687500000E+00,+5.0781250000E+00,+1.6087419043E+00
+88.7000E-06,+3.4140625000E+00,+5.0585937500E+00,+1.6435075299E+00
+88.8000E-06,+3.4414062500E+00,+5.0781250000E+00,+1.6360856548E+00
+88.9000E-06,+3.4648437500E+00,+5.0820312500E+00,+1.6177262795E+00
+89.0000E-06,+3.4335937500E+00,+5.0742187500E+00,+1.6376481548E+00
+89.1000E-06,+3.4218750000E+00,+5.0703125000E+00,+1.6485856549E+00
+89.2000E-06,+3.4179687500E+00,+5.0664062500E+00,+1.6485856549E+00
+89.3000E-06,+3.4218750000E+00,+5.0742187500E+00,+1.6509294050E+00
+89.4000E-06,+3.4179687500E+00,+5.0742187500E+00,+1.6536637800E+00
+89.5000E-06,+3.4062500000E+00,+5.0664062500E+00,+1.6614762801E+00
+89.6000E-06,+3.4023437500E+00,+5.0703125000E+00,+1.6665544052E+00
+89.7000E-06,+3.4023437500E+00,+5.0703125000E+00,+1.6704606553E+00
+89.8000E-06,+3.3984375000E+00,+5.0703125000E+00,+1.6735856553E+00
+89.9000E-06,+3.3750000000E+00,+5.0625000000E+00,+1.6880387805E+00
+90.0000E-06,+3.3632812500E+00,+5.0585937500E+00,+1.6962419057E+00
+90.1000E-06,+3.3789062500E+00,+5.0742187500E+00,+1.6938981556E+00
+90.2000E-06,+3.3710937500E+00,+5.0664062500E+00,+1.6962419057E+00
+90.3000E-06,+3.3671875000E+00,+5.0703125000E+00,+1.7028825307E+00
+90.4000E-06,+3.3476562500E+00,+5.0585937500E+00,+1.7118669059E+00
+90.5000E-06,+3.3398437500E+00,+5.0625000000E+00,+1.7220231560E+00
+90.6000E-06,+3.3515625000E+00,+5.0703125000E+00,+1.7173356560E+00
