x-axis,1,2,MATH
second,Volt,Volt,Volt
+57.4000E-06,+2.9687500000E+00,+5.0312500000E+00,+2.0606950361E+00
+57.5000E-06,+2.9765625000E+00,+5.0351562500E+00,+2.0599137861E+00
+57.6000E-06,+2.9726562500E+00,+5.0390625000E+00,+2.0642106611E+00
+57.7000E-06,+2.9609375000E+00,+5.0312500000E+00,+2.0712419112E+00
+57.8000E-06,+2.9531250000E+00,+5.0312500000E+00,+2.0778825363E+00
+57.9000E-06,+2.9531250000E+00,+5.0312500000E+00,+2.0802262864E+00
+58.0000E-06,+2.9492187500E+00,+5.0312500000E+00,+2.0829606614E+00
+58.1000E-06,+2.9414062500E+00,+5.0312500000E+00,+2.0880387865E+00
+58.2000E-06,+2.9414062500E+00,+5.0351562500E+00,+2.0919450365E+00
+58.3000E-06,+2.9375000000E+00,+5.0312500000E+00,+2.0919450365E+00
+58.4000E-06,+2.9101562500E+00,+5.0156250000E+00,+2.1063981618E+00
+58.5000E-06,+2.9296875000E+00,+5.0351562500E+00,+2.1071794118E+00
+58.6000E-06,+2.9453125000E+00,+5.0429687500E+00,+2.0954606616E+00
+58.7000E-06,+2.9140625000E+00,+5.0234375000E+00,+2.1091325368E+00
+58.8000E-06,+2.8945312500E+00,+5.0195312500E+00,+2.1228044120E+00
+58.9000E-06,+2.8984375000E+00,+5.0234375000E+00,+2.1231950370E+00
+59.0000E-06,+2.9101562500E+00,+5.0312500000E+00,+2.1208512870E+00
+59.1000E-06,+2.9101562500E+00,+5.0351562500E+00,+2.1228044120E+00
+59.2000E-06,+2.8945312500E+00,+5.0234375000E+00,+2.1290544121E+00
+59.3000E-06,+2.8710937500E+00,+5.0117187500E+00,+2.1415544123E+00
+59.4000E-06,+2.9023437500E+00,+5.0390625000E+00,+2.1356950372E+00
+59.5000E-06,+2.9062500000E+00,+5.0351562500E+00,+2.1298356621E+00
+59.6000E-06,+2.8515625000E+00,+5.0078125000E+00,+2.1560075375E+00
+59.7000E-06,+2.8554687500E+00,+5.0156250000E+00,+2.1603044126E+00
+59.8000E-06,+2.8867187500E+00,+5.0312500000E+00,+2.1454606623E+00
+59.9000E-06,+2.8867187500E+00,+5.0351562500E+00,+2.1470231624E+00
+60.0000E-06,+2.9023437500E+00,+5.1015625000E+00,+2.1985856631E+00
+60.1000E-06,+2.8359375000E+00,+5.0078125000E+00,+2.1728044128E+00
+60.2000E-06,+2.8710937500E+00,+5.0429687500E+00,+2.1716325377E+00
+60.3000E-06,+2.8710937500E+00,+5.0429687500E+00,+2.1696794127E+00
+60.4000E-06,+2.8632812500E+00,+5.0390625000E+00,+2.1763200378E+00
+60.5000E-06,+2.8437500000E+00,+5.0312500000E+00,+2.1856950379E+00
+60.6000E-06,+2.8593750000E+00,+5.0429687500E+00,+2.1825700379E+00
+60.7000E-06,+2.8476562500E+00,+5.0351562500E+00,+2.1868669130E+00
+60.8000E-06,+2.8242187500E+00,+5.0234375000E+00,+2.2013200382E+00
+60.9000E-06,+2.8281250000E+00,+5.0312500000E+00,+2.2044450382E+00
+61.0000E-06,+2.8593750000E+00,+5.0585937500E+00,+2.1989762881E+00
+61.1000E-06,+2.9804687500E+00,+5.1210937500E+00,+2.1423356623E+00
+61.2000E-06,+2.7460937500E+00,+4.9531250000E+00,+2.2079606633E+00
+61.3000E-06,+2.8476562500E+00,+5.0351562500E+00,+2.1837419129E+00
+61.4000E-06,+2.9296875000E+00,+5.0976562500E+00,+2.1696794127E+00
+61.5000E-06,+2.9062500000E+00,+5.0585937500E+00,+2.1536637875E+00
+61.6000E-06,+2.9179687500E+00,+5.0703125000E+00,+2.1485856624E+00
+61.7000E-06,+2.9296875000E+00,+5.0703125000E+00,+2.1423356623E+00
+61.8000E-06,+2.9453125000E+00,+5.0781250000E+00,+2.1302262871E+00
+61.9000E-06,+2.9570312500E+00,+5.0781250000E+00,+2.1181169119E+00
+62.0000E-06,+2.9609375000E+00,+5.0742187500E+00,+2.1138200369E+00
+62.1000E-06,+2.9687500000E+00,+5.0742187500E+00,+2.1052262867E+00
+62.2000E-06,+2.9804687500E+00,+5.0781250000E+00,+2.0958512866E+00
+62.3000E-06,+2.9882812500E+00,+5.0781250000E+00,+2.0880387865E+00
+62.4000E-06,+3.0078125000E+00,+5.0820312500E+00,+2.0774919113E+00
+62.5000E-06,+3.0156250000E+00,+5.0820312500E+00,+2.0681169112E+00
+62.6000E-06,+3.0156250000E+00,+5.0781250000E+00,+2.0646012861E+00
+62.7000E-06,+3.0234375000E+00,+5.0820312500E+00,+2.0575700360E+00
+62.8000E-06,+3.0429687500E+00,+5.0898437500E+00,+2.0470231609E+00
+62.9000E-06,+3.0507812500E+00,+5.0859375000E+00,+2.0356950357E+00
+63.0000E-06,+3.0507812500E+00,+5.0859375000E+00,+2.0341325357E+00
+63.1000E-06,+3.0585937500E+00,+5.0859375000E+00,+2.0267106606E+00
+63.2000E-06,+3.0781250000E+00,+5.0937500000E+00,+2.0130387854E+00
+63.3000E-06,+3.0898437500E+00,+5.0937500000E+00,+2.0009294102E+00
+63.4000E-06,+3.0898437500E+00,+5.0898437500E+00,+2.0001481602E+00
+63.5000E-06,+3.1015625000E+00,+5.0898437500E+00,+1.9903825350E+00
+63.6000E-06,+3.1132812500E+00,+5.0937500000E+00,+1.9794450349E+00
+63.7000E-06,+3.1289062500E+00,+5.0976562500E+00,+1.9685075347E+00
+63.8000E-06,+3.1445312500E+00,+5.1015625000E+00,+1.9567887845E+00
+63.9000E-06,+3.1406250000E+00,+5.0898437500E+00,+1.9509294094E+00
+64.0000E-06,+3.1562500000E+00,+5.0976562500E+00,+1.9403825343E+00
+64.1000E-06,+3.1718750000E+00,+5.1015625000E+00,+1.9278825341E+00
+64.2000E-06,+3.1835937500E+00,+5.1015625000E+00,+1.9192887840E+00
+64.3000E-06,+3.1992187500E+00,+5.1054687500E+00,+1.9067887838E+00
+64.4000E-06,+3.1914062500E+00,+5.0976562500E+00,+1.9048356588E+00
+64.5000E-06,+3.2070312500E+00,+5.1054687500E+00,+1.8981950337E+00
+64.6000E-06,+3.2304687500E+00,+5.1093750000E+00,+1.8774919084E+00
+64.7000E-06,+3.2265625000E+00,+5.1015625000E+00,+1.8751481583E+00
+64.8000E-06,+3.2304687500E+00,+5.1015625000E+00,+1.8720231583E+00
+64.9000E-06,+3.2460937500E+00,+5.1054687500E+00,+1.8591325331E+00
+65.0000E-06,+3.2656250000E+00,+5.1093750000E+00,+1.8458512829E+00
+65.1000E-06,+3.2695312500E+00,+5.1093750000E+00,+1.8368669077E+00
+65.2000E-06,+3.2695312500E+00,+5.1054687500E+00,+1.8360856577E+00
+65.3000E-06,+3.2929687500E+00,+5.1132812500E+00,+1.8212419075E+00
+65.4000E-06,+3.3046875000E+00,+5.1132812500E+00,+1.8091325323E+00
+65.5000E-06,+3.3085937500E+00,+5.1132812500E+00,+1.8044450323E+00
+65.6000E-06,+3.3085937500E+00,+5.1054687500E+00,+1.7970231572E+00
+65.7000E-06,+3.3203125000E+00,+5.1132812500E+00,+1.7892106570E+00
+65.8000E-06,+3.3437500000E+00,+5.1210937500E+00,+1.7767106568E+00
+65.9000E-06,+3.3515625000E+00,+5.1171875000E+00,+1.7653825317E+00
+66.0000E-06,+3.3476562500E+00,+5.1171875000E+00,+1.7665544067E+00
+66.1000E-06,+3.3554687500E+00,+5.1171875000E+00,+1.7595231566E+00
+66.2000E-06,+3.3750000000E+00,+5.1210937500E+00,+1.7474137814E+00
+66.3000E-06,+3.3828125000E+00,+5.1210937500E+00,+1.7388200313E+00
+66.4000E-06,+3.3789062500E+00,+5.1171875000E+00,+1.7372575313E+00
+66.5000E-06,+3.3945312500E+00,+5.1210937500E+00,+1.7274919061E+00
+66.6000E-06,+3.4023437500E+00,+5.1210937500E+00,+1.7188981560E+00
+66.7000E-06,+3.4140625000E+00,+5.1250000000E+00,+1.7118669059E+00
+66.8000E-06,+3.4179687500E+00,+5.1250000000E+00,+1.7091325308E+00
+66.9000E-06,+3.4101562500E+00,+5.1171875000E+00,+1.7060075308E+00
+67.0000E-06,+3.4218750000E+00,+5.1210937500E+00,+1.6993669057E+00
+67.1000E-06,+3.4375000000E+00,+5.1250000000E+00,+1.6896012806E+00
+67.2000E-06,+3.4492187500E+00,+5.1328125000E+00,+1.6833512805E+00
+67.3000E-06,+3.4531250000E+00,+5.1328125000E+00,+1.6767106554E+00
+67.4000E-06,+3.4492187500E+00,+5.1210937500E+00,+1.6739762803E+00
+67.5000E-06,+3.4570312500E+00,+5.1289062500E+00,+1.6696794053E+00
+67.6000E-06,+3.4648437500E+00,+5.1289062500E+00,+1.6622575301E+00
+67.7000E-06,+3.4843750000E+00,+5.1367187500E+00,+1.6505387800E+00
+67.8000E-06,+3.4882812500E+00,+5.1328125000E+00,+1.6435075299E+00
+67.9000E-06,+3.4882812500E+00,+5.1328125000E+00,+1.6442887799E+00
+68.0000E-06,+3.5039062500E+00,+5.1367187500E+00,+1.6349137797E+00
+68.1000E-06,+3.5078125000E+00,+5.1367187500E+00,+1.6290544046E+00
+68.2000E-06,+3.5039062500E+00,+5.1328125000E+00,+1.6259294046E+00
+68.3000E-06,+3.5117187500E+00,+5.1328125000E+00,+1.6224137796E+00
+68.4000E-06,+3.5234375000E+00,+5.1406250000E+00,+1.6134294044E+00
+68.5000E-06,+3.5429687500E+00,+5.1445312500E+00,+1.6013200292E+00
+68.6000E-06,+3.5507812500E+00,+5.1445312500E+00,+1.5927262791E+00
+68.7000E-06,+3.5273437500E+00,+5.1250000000E+00,+1.5993669042E+00
+68.8000E-06,+3.5234375000E+00,+5.1250000000E+00,+1.6017106542E+00
+68.9000E-06,+3.5859375000E+00,+5.1562500000E+00,+1.5712419038E+00
+69.0000E-06,+3.5937500000E+00,+5.1523437500E+00,+1.5560075286E+00
+69.1000E-06,+3.5664062500E+00,+5.1367187500E+00,+1.5704606538E+00
+69.2000E-06,+3.5625000000E+00,+5.1328125000E+00,+1.5712419038E+00
+69.3000E-06,+3.5820312500E+00,+5.1406250000E+00,+1.5591325286E+00
+69.4000E-06,+3.6054687500E+00,+5.1484375000E+00,+1.5458512784E+00
+69.5000E-06,+3.6054687500E+00,+5.1445312500E+00,+1.5411637783E+00
+69.6000E-06,+3.6015625000E+00,+5.1445312500E+00,+1.5407731533E+00
+69.7000E-06,+3.5976562500E+00,+5.1367187500E+00,+1.5396012783E+00
+69.8000E-06,+3.6367187500E+00,+5.1601562500E+00,+1.5228044031E+00
+69.9000E-06,+3.6484375000E+00,+5.1562500000E+00,+1.5087419029E+00
+70.0000E-06,+3.6015625000E+00,+5.1289062500E+00,+1.5294450282E+00
+70.1000E-06,+3.6132812500E+00,+5.1406250000E+00,+1.5251481531E+00
+70.2000E-06,+3.6679687500E+00,+5.1640625000E+00,+1.4938981526E+00
+70.3000E-06,+3.6640625000E+00,+5.1523437500E+00,+1.4888200276E+00
+70.4000E-06,+3.6484375000E+00,+5.1484375000E+00,+1.4966325277E+00
+70.5000E-06,+3.6484375000E+00,+5.1445312500E+00,+1.4966325277E+00
+70.6000E-06,+3.6718750000E+00,+5.1601562500E+00,+1.4860856525E+00
+70.7000E-06,+3.6914062500E+00,+5.1601562500E+00,+1.4716325273E+00
+70.8000E-06,+3.6640625000E+00,+5.1406250000E+00,+1.4790544024E+00
+70.9000E-06,+3.6679687500E+00,+5.1484375000E+00,+1.4790544024E+00
+71.0000E-06,+3.6992187500E+00,+5.1601562500E+00,+1.4638200272E+00
+71.1000E-06,+3.7031250000E+00,+5.1601562500E+00,+1.4571794021E+00
+71.2000E-06,+3.7031250000E+00,+5.1601562500E+00,+1.4571794021E+00
+71.3000E-06,+3.6953125000E+00,+5.1523437500E+00,+1.4567887771E+00
+71.4000E-06,+3.7031250000E+00,+5.1562500000E+00,+1.4521012770E+00
+71.5000E-06,+3.7148437500E+00,+5.1601562500E+00,+1.4431169019E+00
+71.6000E-06,+3.7226562500E+00,+5.1601562500E+00,+1.4372575268E+00
+71.7000E-06,+3.7265625000E+00,+5.1562500000E+00,+1.4333512767E+00
+71.8000E-06,+3.7304687500E+00,+5.1601562500E+00,+1.4282731517E+00
+71.9000E-06,+3.7500000000E+00,+5.1679687500E+00,+1.4173356515E+00
+72.0000E-06,+3.7500000000E+00,+5.1640625000E+00,+1.4138200264E+00
+72.1000E-06,+3.7382812500E+00,+5.1523437500E+00,+1.4173356515E+00
+72.2000E-06,+3.7500000000E+00,+5.1601562500E+00,+1.4095231514E+00
+72.3000E-06,+3.7695312500E+00,+5.1679687500E+00,+1.3978044012E+00
+72.4000E-06,+3.7734375000E+00,+5.1679687500E+00,+1.3915544011E+00
+72.5000E-06,+3.7773437500E+00,+5.1640625000E+00,+1.3892106511E+00
+72.6000E-06,+3.7734375000E+00,+5.1640625000E+00,+1.3880387761E+00
+72.7000E-06,+3.7890625000E+00,+5.1679687500E+00,+1.3810075260E+00
+72.8000E-06,+3.7929687500E+00,+5.1679687500E+00,+1.3735856508E+00
+72.9000E-06,+3.7890625000E+00,+5.1601562500E+00,+1.3731950258E+00
+73.0000E-06,+3.7968750000E+00,+5.1640625000E+00,+1.3688981508E+00
+73.1000E-06,+3.8085937500E+00,+5.1718750000E+00,+1.3618669007E+00
+73.2000E-06,+3.8203125000E+00,+5.1757812500E+00,+1.3548356506E+00
+73.3000E-06,+3.8164062500E+00,+5.1718750000E+00,+1.3528825255E+00
+73.4000E-06,+3.8125000000E+00,+5.1640625000E+00,+1.3528825255E+00
+73.5000E-06,+3.8203125000E+00,+5.1679687500E+00,+1.3474137755E+00
+73.6000E-06,+3.8320312500E+00,+5.1718750000E+00,+1.3403825253E+00
+73.7000E-06,+3.8281250000E+00,+5.1679687500E+00,+1.3384294003E+00
+73.8000E-06,+3.8359375000E+00,+5.1718750000E+00,+1.3337419002E+00
+73.9000E-06,+3.8476562500E+00,+5.1757812500E+00,+1.3286637752E+00
+74.0000E-06,+3.8593750000E+00,+5.1796875000E+00,+1.3196794000E+00
+74.1000E-06,+3.8515625000E+00,+5.1679687500E+00,+1.3177262750E+00
+74.2000E-06,+3.8437500000E+00,+5.1640625000E+00,+1.3224137751E+00
+74.3000E-06,+3.8632812500E+00,+5.1757812500E+00,+1.3138200250E+00
+74.4000E-06,+3.8789062500E+00,+5.1796875000E+00,+1.2997575247E+00
+74.5000E-06,+3.8828125000E+00,+5.1796875000E+00,+1.2966325247E+00
+74.6000E-06,+3.8750000000E+00,+5.1718750000E+00,+1.2970231497E+00
+74.7000E-06,+3.8789062500E+00,+5.1718750000E+00,+1.2935075246E+00
+74.8000E-06,+3.8906250000E+00,+5.1757812500E+00,+1.2837418995E+00
+74.9000E-06,+3.8945312500E+00,+5.1757812500E+00,+1.2825700245E+00
+75.0000E-06,+3.8984375000E+00,+5.1757812500E+00,+1.2778825244E+00
+75.1000E-06,+3.9179687500E+00,+5.1835937500E+00,+1.2653825242E+00
+75.2000E-06,+3.9218750000E+00,+5.1835937500E+00,+1.2610856492E+00
+75.3000E-06,+3.9140625000E+00,+5.1757812500E+00,+1.2603043992E+00
+75.4000E-06,+3.9296875000E+00,+5.1796875000E+00,+1.2493668990E+00
+75.5000E-06,+3.9335937500E+00,+5.1757812500E+00,+1.2446793989E+00
+75.6000E-06,+3.9414062500E+00,+5.1796875000E+00,+1.2384293988E+00
+75.7000E-06,+3.9414062500E+00,+5.1796875000E+00,+1.2360856488E+00
+75.8000E-06,+3.9492187500E+00,+5.1796875000E+00,+1.2313981487E+00
+75.9000E-06,+3.9882812500E+00,+5.1953125000E+00,+1.2083512734E+00
+76.0000E-06,+3.9687500000E+00,+5.1796875000E+00,+1.2118668984E+00
+76.1000E-06,+3.9414062500E+00,+5.1679687500E+00,+1.2243668986E+00
+76.2000E-06,+3.9843750000E+00,+5.1875000000E+00,+1.2024918983E+00
+76.3000E-06,+4.0000000000E+00,+5.1875000000E+00,+1.1892106481E+00
+76.4000E-06,+3.9921875000E+00,+5.1835937500E+00,+1.1915543981E+00
+76.5000E-06,+3.9921875000E+00,+5.1835937500E+00,+1.1915543981E+00
+76.6000E-06,+3.9960937500E+00,+5.1796875000E+00,+1.1868668981E+00
+76.7000E-06,+4.0117187500E+00,+5.1875000000E+00,+1.1759293979E+00
+76.8000E-06,+4.0234375000E+00,+5.1875000000E+00,+1.1657731477E+00
+76.9000E-06,+4.0234375000E+00,+5.1875000000E+00,+1.1630387727E+00
+77.0000E-06,+4.0195312500E+00,+5.1835937500E+00,+1.1622575227E+00
+77.1000E-06,+4.0546875000E+00,+5.1992187500E+00,+1.1454606474E+00
+77.2000E-06,+4.0546875000E+00,+5.1914062500E+00,+1.1388200223E+00
+77.3000E-06,+4.0351562500E+00,+5.1796875000E+00,+1.1466325225E+00
+77.4000E-06,+4.0546875000E+00,+5.1875000000E+00,+1.1360856473E+00
+77.5000E-06,+4.0781250000E+00,+5.1953125000E+00,+1.1169450220E+00
+77.6000E-06,+4.0781250000E+00,+5.1914062500E+00,+1.1126481470E+00
+77.7000E-06,+4.0781250000E+00,+5.1875000000E+00,+1.1106950219E+00
+77.8000E-06,+4.0937500000E+00,+5.1953125000E+00,+1.1024918968E+00
+77.9000E-06,+4.1054687500E+00,+5.1992187500E+00,+1.0911637716E+00
+78.0000E-06,+4.0937500000E+00,+5.1875000000E+00,+1.0935075217E+00
+78.1000E-06,+4.0898437500E+00,+5.1875000000E+00,+1.0970231467E+00
+78.2000E-06,+4.1132812500E+00,+5.1953125000E+00,+1.0806168965E+00
+78.3000E-06,+4.1250000000E+00,+5.1953125000E+00,+1.0708512713E+00
+78.4000E-06,+4.1250000000E+00,+5.1953125000E+00,+1.0700700213E+00
+78.5000E-06,+4.1289062500E+00,+5.1953125000E+00,+1.0649918962E+00
+78.6000E-06,+4.1367187500E+00,+5.1992187500E+00,+1.0610856462E+00
+78.7000E-06,+4.1445312500E+00,+5.1992187500E+00,+1.0552262711E+00
+78.8000E-06,+4.1445312500E+00,+5.1953125000E+00,+1.0513200210E+00
+78.9000E-06,+4.1523437500E+00,+5.1992187500E+00,+1.0470231460E+00
+79.0000E-06,+4.1523437500E+00,+5.1953125000E+00,+1.0419450209E+00
+79.1000E-06,+4.1640625000E+00,+5.2031250000E+00,+1.0368668958E+00
+79.2000E-06,+4.1796875000E+00,+5.2070312500E+00,+1.0271012707E+00
+79.3000E-06,+4.1757812500E+00,+5.1992187500E+00,+1.0251481457E+00
+79.4000E-06,+4.1640625000E+00,+5.1914062500E+00,+1.0282731457E+00
+79.5000E-06,+4.1757812500E+00,+5.1992187500E+00,+1.0216325206E+00
+79.6000E-06,+4.1992187500E+00,+5.2070312500E+00,+1.0095231454E+00
+79.7000E-06,+4.1953125000E+00,+5.2031250000E+00,+1.0056168954E+00
+79.8000E-06,+4.1757812500E+00,+5.1914062500E+00,+1.0142106455E+00
+79.9000E-06,+4.1875000000E+00,+5.1992187500E+00,+1.0091325204E+00
+80.0000E-06,+3.8906250000E+00,+4.9531250000E+00,+1.0618668962E+00
+80.1000E-06,+4.3125000000E+00,+5.3320312500E+00,+1.0192887706E+00
+80.2000E-06,+4.1289062500E+00,+5.1679687500E+00,+1.0407731459E+00
+80.3000E-06,+4.0859375000E+00,+5.1171875000E+00,+1.0306168957E+00
+80.4000E-06,+4.1093750000E+00,+5.1523437500E+00,+1.0427262709E+00
+80.5000E-06,+4.0625000000E+00,+5.1250000000E+00,+1.0638200212E+00
+80.6000E-06,+4.0976562500E+00,+5.1562500000E+00,+1.0567887711E+00
+80.7000E-06,+4.0976562500E+00,+5.1523437500E+00,+1.0556168961E+00
+80.8000E-06,+4.0351562500E+00,+5.1328125000E+00,+1.0954606467E+00
+80.9000E-06,+4.0312500000E+00,+5.1367187500E+00,+1.1036637718E+00
+81.0000E-06,+4.0195312500E+00,+5.1328125000E+00,+1.1157731470E+00
+81.1000E-06,+4.0039062500E+00,+5.1328125000E+00,+1.1294450222E+00
+81.2000E-06,+4.0000000000E+00,+5.1367187500E+00,+1.1353043973E+00
+81.3000E-06,+3.9882812500E+00,+5.1328125000E+00,+1.1450700224E+00
+81.4000E-06,+3.9648437500E+00,+5.1250000000E+00,+1.1599137727E+00
+81.5000E-06,+3.9765625000E+00,+5.1367187500E+00,+1.1634293977E+00
+81.6000E-06,+3.9804687500E+00,+5.1406250000E+00,+1.1626481477E+00
+81.7000E-06,+3.9140625000E+00,+5.1093750000E+00,+1.1958512732E+00
+81.8000E-06,+3.8984375000E+00,+5.1132812500E+00,+1.2130387735E+00
+81.9000E-06,+3.9296875000E+00,+5.1328125000E+00,+1.2021012733E+00
+82.0000E-06,+3.9296875000E+00,+5.1328125000E+00,+1.2048356483E+00
+82.1000E-06,+3.9179687500E+00,+5.1328125000E+00,+1.2146012735E+00
+82.2000E-06,+3.8750000000E+00,+5.1093750000E+00,+1.2356950238E+00
+82.3000E-06,+3.8710937500E+00,+5.1171875000E+00,+1.2470231490E+00
+82.4000E-06,+3.8945312500E+00,+5.1289062500E+00,+1.2360856488E+00
+82.5000E-06,+3.8632812500E+00,+5.1132812500E+00,+1.2513200240E+00
+82.6000E-06,+3.8398437500E+00,+5.1093750000E+00,+1.2688981493E+00
+82.7000E-06,+3.8476562500E+00,+5.1132812500E+00,+1.2681168993E+00
+82.8000E-06,+3.8554687500E+00,+5.1210937500E+00,+1.2669450243E+00
+82.9000E-06,+3.8476562500E+00,+5.1210937500E+00,+1.2743668994E+00
+83.0000E-06,+3.8203125000E+00,+5.1093750000E+00,+1.2864762745E+00
+83.1000E-06,+3.8125000000E+00,+5.1054687500E+00,+1.2946793997E+00
+83.2000E-06,+3.8125000000E+00,+5.1093750000E+00,+1.2985856497E+00
+83.3000E-06,+3.8125000000E+00,+5.1132812500E+00,+1.3005387748E+00
+83.4000E-06,+3.8085937500E+00,+5.1132812500E+00,+1.3063981498E+00
+83.5000E-06,+3.7851562500E+00,+5.1054687500E+00,+1.3188981500E+00
+83.6000E-06,+3.7812500000E+00,+5.1054687500E+00,+1.3251481501E+00
+83.7000E-06,+3.7890625000E+00,+5.1132812500E+00,+1.3259294001E+00
+83.8000E-06,+3.7773437500E+00,+5.1054687500E+00,+1.3294450252E+00
+83.9000E-06,+3.7500000000E+00,+5.0976562500E+00,+1.3466325254E+00
+84.0000E-06,+3.7421875000E+00,+5.0976562500E+00,+1.3536637755E+00
+84.1000E-06,+3.7539062500E+00,+5.1054687500E+00,+1.3536637755E+00
+84.2000E-06,+3.7500000000E+00,+5.1054687500E+00,+1.3579606506E+00
+84.3000E-06,+3.7343750000E+00,+5.1015625000E+00,+1.3657731507E+00
+84.4000E-06,+3.7304687500E+00,+5.1054687500E+00,+1.3731950258E+00
+84.5000E-06,+3.7031250000E+00,+5.0898437500E+00,+1.3845231510E+00
+84.6000E-06,+3.6875000000E+00,+5.0859375000E+00,+1.4005387762E+00
+84.7000E-06,+3.7265625000E+00,+5.1132812500E+00,+1.3860856510E+00
+84.8000E-06,+3.7187500000E+00,+5.1054687500E+00,+1.3864762760E+00
+84.9000E-06,+3.6875000000E+00,+5.0976562500E+00,+1.4075700263E+00
+85.0000E-06,+3.6718750000E+00,+5.0898437500E+00,+1.4173356515E+00
+85.1000E-06,+3.6718750000E+00,+5.0898437500E+00,+1.4188981515E+00
+85.2000E-06,+3.6796875000E+00,+5.0976562500E+00,+1.4196794015E+00
+85.3000E-06,+3.6718750000E+00,+5.0937500000E+00,+1.4235856516E+00
+85.4000E-06,+3.6484375000E+00,+5.0859375000E+00,+1.4368669018E+00
+85.5000E-06,+3.6406250000E+00,+5.0859375000E+00,+1.4458512769E+00
+85.6000E-06,+3.6796875000E+00,+5.1132812500E+00,+1.4333512767E+00
+85.7000E-06,+3.6718750000E+00,+5.1054687500E+00,+1.4337419017E+00
+85.8000E-06,+3.5937500000E+00,+5.0664062500E+00,+1.4708512773E+00
+85.9000E-06,+3.5898437500E+00,+5.0742187500E+00,+1.4829606525E+00
+86.0000E-06,+3.6367187500E+00,+5.0976562500E+00,+1.4618669022E+00
+86.1000E-06,+3.6367187500E+00,+5.0976562500E+00,+1.4626481522E+00
+86.2000E-06,+3.6171875000E+00,+5.0937500000E+00,+1.4782731524E+00
+86.3000E-06,+3.5781250000E+00,+5.0742187500E+00,+1.4962419027E+00
+86.4000E-06,+3.6015625000E+00,+5.0937500000E+00,+1.4942887776E+00
+86.5000E-06,+3.6132812500E+00,+5.1015625000E+00,+1.4868669025E+00
+86.6000E-06,+3.5585937500E+00,+5.0703125000E+00,+1.5114762779E+00
+86.7000E-06,+3.5390625000E+00,+5.0664062500E+00,+1.5286637782E+00
+86.8000E-06,+3.5820312500E+00,+5.0937500000E+00,+1.5130387779E+00
+86.9000E-06,+3.5976562500E+00,+5.1015625000E+00,+1.5044450278E+00
+87.0000E-06,+3.5664062500E+00,+5.0859375000E+00,+1.5228044031E+00
+87.1000E-06,+3.5312500000E+00,+5.0703125000E+00,+1.5423356534E+00
+87.2000E-06,+3.5273437500E+00,+5.0742187500E+00,+1.5481950284E+00
+87.3000E-06,+3.5351562500E+00,+5.0820312500E+00,+1.5462419034E+00
+87.4000E-06,+3.5312500000E+00,+5.0820312500E+00,+1.5497575285E+00
+87.5000E-06,+3.5195312500E+00,+5.0781250000E+00,+1.5587419036E+00
+87.6000E-06,+3.5195312500E+00,+5.0820312500E+00,+1.5606950286E+00
+87.7000E-06,+3.5273437500E+00,+5.0898437500E+00,+1.5626481537E+00
+87.8000E-06,+3.5156250000E+00,+5.0820312500E+00,+1.5669450287E+00
+87.9000E-06,+3.4687500000E+00,+5.0625000000E+00,+1.5899919041E+00
+88.0000E-06,+3.4648437500E+00,+5.0625000000E+00,+1.5985856542E+00
+88.1000E-06,+3.5039062500E+00,+5.0859375000E+00,+1.5825700290E+00
+88.2000E-06,+3.5039062500E+00,+5.0859375000E+00,+1.5810075289E+00
+88.3000E-06,+3.4687500000E+00,+5.0703125000E+00,+1.6021012792E+00
+88.4000E-06,+3.4570312500E+00,+5.0703125000E+00,+1.6142106544E+00
+88.5000E-06,+3.4765625000E+00,+5.0820312500E+00,+1.6071794043E+00
+88.6000E-06,+3.4609375000E+00,+5.0742187500E+00,+1.6130387794E+00
+88.7000E-06,+3.4335937500E+00,+5.0625000000E+00,+1.6306169047E+00
+88.8000E-06,+3.4375000000E+00,+5.0703125000E+00,+1.6325700297E+00
+88.9000E-06,+3.4531250000E+00,+5.0781250000E+00,+1.6271012796E+00
+89.0000E-06,+3.4414062500E+00,+5.0742187500E+00,+1.6325700297E+00
+89.1000E-06,+3.4257812500E+00,+5.0703125000E+00,+1.6427262799E+00
+89.2000E-06,+3.4140625000E+00,+5.0664062500E+00,+1.6493669050E+00
+89.3000E-06,+3.4218750000E+00,+5.0742187500E+00,+1.6485856549E+00
+89.4000E-06,+3.4179687500E+00,+5.0703125000E+00,+1.6524919050E+00
+89.5000E-06,+3.4023437500E+00,+5.0664062500E+00,+1.6626481552E+00
+89.6000E-06,+3.3984375000E+00,+5.0703125000E+00,+1.6681169052E+00
+89.7000E-06,+3.4023437500E+00,+5.0703125000E+00,+1.6669450302E+00
+89.8000E-06,+3.3906250000E+00,+5.0664062500E+00,+1.6747575303E+00
+89.9000E-06,+3.3867187500E+00,+5.0664062500E+00,+1.6806169054E+00
+90.0000E-06,+3.3710937500E+00,+5.0625000000E+00,+1.6903825306E+00
+90.1000E-06,+3.3750000000E+00,+5.0664062500E+00,+1.6911637806E+00
+90.2000E-06,+3.3710937500E+00,+5.0664062500E+00,+1.6966325307E+00
+90.3000E-06,+3.3554687500E+00,+5.0625000000E+00,+1.7071794058E+00
+90.4000E-06,+3.3593750000E+00,+5.0664062500E+00,+1.7091325308E+00
+90.5000E-06,+3.3398437500E+00,+5.0585937500E+00,+1.7177262810E+00
